,lead_time,avg_price_per_room,Y_pred,Y_test
17293,28,133.17,0,0
32793,151,71.0,0,0
420,122,75.9,0,1
11205,5,66.0,0,0
3273,61,118.8,0,0
17148,48,112.88,0,0
21762,53,140.4,0,1
33372,161,87.13,1,0
22846,98,126.9,0,1
13653,7,82.66,0,0
27445,0,85.93,0,0
10207,94,72.25,0,0
10741,144,105.3,0,0
31597,109,77.86,0,0
12983,0,149.0,0,0
15788,9,0.0,0,0
10615,335,80.0,1,0
11273,97,76.5,0,0
33290,4,121.0,0,0
29789,223,92.28,1,0
23010,164,100.0,1,0
5112,280,86.7,1,1
22683,317,120.0,1,1
22396,39,87.0,0,0
35657,304,89.0,1,1
7760,25,139.0,0,0
4223,32,67.0,0,0
24791,172,95.0,1,1
22438,83,93.6,0,1
5624,0,89.89,0,0
9575,99,109.5,0,0
8894,89,63.75,0,0
8843,253,90.0,1,1
11853,210,72.75,1,0
8398,53,192.0,0,0
6345,57,90.67,0,0
11861,149,105.3,0,1
35438,25,216.0,0,1
23400,54,79.2,0,0
23165,35,73.9,0,0
29584,82,140.4,0,0
28659,57,125.1,0,0
31195,314,75.0,1,1
10400,39,101.5,0,0
22593,349,80.0,1,1
6089,5,231.0,0,0
33373,1,60.0,0,1
33808,1,105.0,0,0
10413,0,75.42,0,0
29905,149,127.5,1,1
10401,148,67.0,0,0
29904,277,89.14,1,0
11567,65,139.5,0,0
19696,45,60.0,0,0
17803,6,92.0,0,0
18238,8,91.0,0,0
1825,11,79.0,0,1
4197,9,125.27,0,0
18323,74,116.1,0,1
12977,66,120.6,0,1
18560,8,95.0,0,0
26035,2,109.0,0,0
23150,233,90.0,1,1
8873,27,120.0,0,0
32220,1,83.0,0,0
19377,286,90.0,1,1
14489,50,69.0,0,0
23752,21,64.22,0,0
27309,75,140.4,0,1
33797,59,112.2,0,1
13568,17,76.81,0,1
34437,15,216.86,0,1
15749,0,155.0,0,0
17892,82,85.7,0,0
13610,58,78.53,0,0
20637,18,97.0,0,1
31718,93,92.65,0,0
21038,49,93.15,0,1
32281,16,43.0,0,0
9958,12,91.45,0,0
3379,48,75.0,0,0
22608,164,100.0,1,0
27894,2,81.75,0,0
10372,96,88.4,0,0
14015,55,168.3,0,1
8198,100,93.6,0,1
6579,189,96.3,1,0
539,12,128.06,0,1
28696,28,75.0,0,0
851,19,85.5,0,0
11867,15,99.0,0,1
33321,16,95.0,0,0
26366,56,168.3,0,1
126,14,112.0,0,1
8422,63,54.46,0,0
27688,6,89.0,0,0
13240,96,76.93,0,0
23444,74,87.0,0,0
7399,138,94.5,0,0
5414,42,112.59,0,1
1351,59,123.3,0,0
30875,19,73.9,0,0
30157,40,94.5,0,0
27536,1,65.0,0,0
10149,104,96.3,0,0
15415,50,86.4,0,0
35618,151,80.0,0,0
5166,3,156.33,0,0
11808,0,65.0,0,0
6956,1,179.0,0,0
18818,52,126.9,0,0
10232,87,89.25,0,1
29822,24,118.33,0,0
6944,49,106.25,0,0
17295,0,113.33,0,0
4391,103,78.3,0,0
29490,1,137.0,0,0
27865,2,81.75,0,0
30924,26,65.0,0,0
11142,19,155.0,0,0
19662,181,98.1,1,1
8901,122,103.5,0,0
14999,5,91.0,0,1
5158,6,117.04,0,0
22541,52,60.0,0,0
5803,2,101.0,0,0
11647,3,66.0,0,0
15172,0,134.0,0,0
20210,56,82.0,0,0
5232,78,68.0,0,0
11507,5,129.0,0,0
23885,273,87.0,1,0
18479,54,105.0,0,0
351,4,103.0,0,0
7843,72,108.0,0,0
25459,30,82.08,0,0
17015,178,100.3,1,1
19171,35,148.6,0,0
3214,72,107.1,0,1
33764,60,95.1,0,1
17759,192,95.0,1,0
31936,33,85.0,0,1
166,8,156.0,0,1
24378,123,72.25,0,1
23469,2,67.0,0,0
13487,17,83.4,0,1
27482,53,116.1,0,1
25931,279,76.5,1,0
16553,1,12.0,0,0
32983,122,85.0,0,0
13280,6,95.5,0,0
11290,21,136.0,0,0
34480,1,102.6,0,0
24621,305,89.0,1,1
20050,20,136.0,0,0
15111,0,116.0,0,0
19423,117,82.45,0,1
10987,2,96.0,0,0
15042,297,106.0,1,0
2244,172,95.0,1,1
7527,32,103.5,0,0
16638,11,75.0,0,0
16282,151,200.0,1,1
471,60,96.3,0,0
33000,122,85.0,0,0
22051,46,93.6,0,0
33584,275,62.8,1,1
8707,1,140.0,0,0
15650,256,100.75,1,1
4578,89,119.0,0,0
25336,35,104.85,0,0
25024,1,89.0,0,0
35550,174,141.3,1,1
12529,4,187.0,0,0
5610,37,115.0,0,0
2216,145,142.2,1,0
23346,56,85.85,0,0
2622,31,125.1,0,0
11021,1,97.0,0,0
30102,14,151.0,0,0
21494,179,90.95,1,0
10708,258,106.2,1,1
2172,59,60.0,0,0
13646,74,109.0,0,0
26218,80,63.36,0,1
5245,43,168.3,0,0
3396,68,89.93,0,0
32381,19,126.0,0,0
4473,37,126.45,0,0
3745,33,117.33,0,0
2902,214,81.5,1,1
9595,105,168.3,0,0
19962,16,165.0,0,0
23849,19,90.0,0,0
31858,41,70.0,0,0
28757,253,90.0,1,1
7146,125,72.25,0,1
26662,112,198.9,0,0
9538,6,211.41,0,0
25288,2,0.0,0,0
23565,279,110.0,1,1
10844,46,159.3,0,0
18387,56,73.95,0,0
27494,0,139.0,0,0
20256,32,81.9,0,0
19164,88,117.0,0,0
14889,257,101.5,1,1
25510,133,105.3,0,0
11743,250,90.95,1,1
10622,91,75.0,0,0
17648,37,95.0,0,0
12222,4,59.5,0,0
31103,70,86.4,0,1
20628,13,86.0,0,0
33970,98,114.3,0,1
29006,18,93.84,0,0
28005,54,118.8,0,0
25330,101,54.06,0,0
9150,275,110.0,1,1
19513,56,185.0,0,0
9891,83,112.2,0,0
5970,151,80.0,0,0
12912,89,114.3,0,1
6242,4,179.0,0,0
30046,161,130.0,1,1
5004,210,72.75,1,0
29874,96,168.3,0,0
31981,2,129.0,0,0
36108,24,95.2,0,0
257,102,101.5,0,1
14670,1,127.0,0,0
33864,183,110.0,1,1
12276,27,120.0,0,0
10466,91,118.8,0,1
18893,22,140.0,0,0
33689,43,96.3,0,0
33878,111,73.74,0,0
29394,11,54.8,0,1
15620,245,75.0,1,1
21127,0,106.0,0,0
2782,60,65.0,0,0
18081,143,151.2,1,1
7283,147,84.6,0,0
15570,3,64.0,0,0
35112,40,134.0,0,0
22613,386,115.0,1,1
20092,56,60.0,0,0
26815,92,76.5,0,0
24551,30,109.35,0,0
1412,45,80.3,0,0
3987,30,65.06,0,0
13387,115,151.2,0,1
10108,31,76.1,0,0
6828,32,73.0,0,0
3838,76,72.25,0,0
6939,4,82.9,0,0
4828,3,65.0,0,0
33712,73,85.67,0,0
20126,103,93.6,0,1
27523,122,85.0,0,0
19429,171,110.5,1,1
28146,265,100.3,1,1
25376,169,106.0,1,1
29368,257,101.5,1,1
9767,39,96.3,0,0
35840,10,58.0,0,0
19285,124,80.75,0,0
30301,110,94.5,0,1
3580,102,108.0,0,0
22447,64,149.4,0,1
14596,95,132.3,0,0
2920,120,127.8,0,0
12000,44,74.82,0,0
36261,245,110.0,1,1
35213,124,105.3,0,0
7357,204,128.7,1,1
17746,4,95.0,0,0
4785,188,105.3,1,1
12965,36,88.4,0,0
20352,269,70.0,1,0
5699,37,90.9,0,0
9560,60,116.1,0,1
14968,75,135.15,0,1
15897,151,80.0,0,0
24633,7,89.0,0,0
36133,0,225.0,0,0
13778,40,117.9,0,0
4212,11,88.5,0,0
34022,84,96.3,0,1
19189,224,114.9,1,1
35153,12,105.0,0,0
31521,148,67.0,0,0
18104,49,115.5,0,1
30962,39,101.5,0,0
1712,164,100.0,1,0
18853,84,104.4,0,1
26011,26,87.78,0,0
23461,15,98.11,0,0
29558,91,75.0,0,0
13692,57,115.04,0,0
9191,3,87.7,0,0
30025,24,70.0,0,0
20968,61,139.34,0,1
16465,1,119.0,0,0
15158,169,77.0,1,0
19424,105,75.0,0,1
642,56,109.8,0,1
5646,155,91.38,0,1
34393,78,274.2,0,0
34384,61,94.78,0,1
118,443,65.0,1,1
26031,144,129.6,1,1
24068,55,74.8,0,1
14642,29,100.28,0,0
2651,39,201.08,0,0
32505,40,114.3,0,1
10862,35,171.45,0,1
14148,1,109.0,0,0
34632,26,103.76,0,0
25120,55,104.0,0,0
23628,335,80.0,1,0
34681,74,74.8,0,1
22754,9,85.0,0,0
15584,74,93.6,0,1
15529,159,70.0,0,0
7238,0,126.0,0,0
7218,162,115.0,1,1
18319,67,80.75,0,0
28049,1,65.0,0,0
14770,47,60.0,0,0
9522,38,159.3,0,1
7704,26,126.0,0,0
21285,280,110.0,1,1
29107,116,61.0,0,1
16820,4,155.6,0,0
2688,168,85.0,1,1
18829,53,108.0,0,1
27941,92,72.25,0,1
23299,150,101.0,0,0
31037,44,96.3,0,0
3882,71,77.0,0,0
14293,10,75.0,0,0
26879,90,63.86,0,0
11156,105,107.1,0,0
14265,8,64.68,0,0
27759,21,206.0,0,1
19117,125,102.8,0,0
29966,44,150.3,0,1
20910,31,152.1,0,1
7019,62,143.2,0,0
2348,221,65.0,1,0
19343,89,96.0,0,0
18764,17,138.0,0,0
10293,63,94.5,0,0
5374,18,80.0,0,0
17786,31,69.3,0,0
31183,128,118.8,0,0
32296,3,119.0,0,1
33621,82,90.95,0,0
33257,36,94.35,0,0
7003,84,65.0,0,0
22300,5,65.0,0,0
23671,19,89.89,0,0
25297,236,159.3,1,1
9815,74,59.37,0,0
7264,6,166.0,0,1
23047,62,114.3,0,1
22802,239,80.75,1,0
12137,131,103.5,0,0
17478,37,95.0,0,0
32319,282,76.67,1,0
8224,56,99.9,0,0
18416,13,97.0,0,0
21917,74,135.9,0,0
32156,0,117.0,0,0
36217,3,0.0,0,0
26166,220,112.65,1,1
15982,39,109.0,0,0
32052,113,100.0,0,1
1220,48,40.67,0,0
3967,12,164.0,0,1
30395,16,98.0,0,0
36253,64,130.0,0,0
18860,129,88.01,0,0
12500,40,174.3,0,0
27942,257,80.0,1,0
11261,1,100.0,0,0
21605,162,85.17,1,0
15748,12,147.0,0,0
29085,196,101.15,1,0
24765,1,60.0,0,1
26032,298,75.0,1,1
33294,56,120.0,0,0
8434,44,187.11,0,1
27662,12,79.0,0,0
25289,58,81.0,0,0
12792,239,92.65,1,1
15006,6,0.0,0,0
30549,27,120.0,0,0
22552,0,158.0,0,0
20933,162,146.7,1,1
25366,63,93.6,0,0
32407,174,90.95,1,1
6449,61,87.3,0,1
31809,39,74.8,0,0
27977,73,85.67,0,0
23137,139,103.05,0,1
2204,75,79.2,0,0
34967,116,81.67,0,0
12979,140,70.0,0,0
1202,119,85.61,0,1
16305,81,65.0,0,1
11172,0,136.0,0,0
17109,266,69.36,1,0
16246,60,126.0,0,1
5403,96,99.45,0,0
15453,5,108.0,0,0
17779,41,80.3,0,0
24238,22,89.0,0,0
30536,32,126.26,0,0
27230,256,115.0,1,1
31532,23,118.0,0,1
4876,82,149.4,0,0
7108,19,85.0,0,0
18632,1,95.0,0,0
33049,70,170.1,0,1
4315,55,93.6,0,0
3190,47,150.3,0,1
12852,107,130.0,0,1
3536,0,160.0,0,0
21675,114,186.3,0,0
23796,267,95.0,1,1
33754,14,124.0,0,0
32533,0,70.0,0,0
7695,21,151.0,0,0
16083,18,93.88,0,0
14619,84,80.75,0,0
34139,82,84.15,0,0
19534,205,80.75,1,1
736,17,94.95,0,0
12547,9,95.0,0,0
6601,86,65.0,0,0
23602,280,110.0,1,1
22790,62,65.66,0,1
25341,7,143.0,0,0
19170,64,75.0,0,0
5780,53,194.4,0,0
16505,89,169.58,0,1
26440,39,101.5,0,0
10912,74,80.0,0,0
12779,4,81.0,0,0
4079,35,129.0,0,0
6011,135,99.0,0,0
29506,0,143.0,0,0
8032,0,109.0,0,0
13534,4,81.6,0,0
24433,239,112.2,1,1
18458,77,149.4,0,0
21344,65,113.55,0,0
15430,29,85.0,0,0
24039,102,109.0,0,0
25335,73,85.67,0,0
33018,67,75.65,0,0
34935,62,111.6,0,1
34894,36,99.0,0,0
30670,180,98.1,1,0
29067,116,216.45,0,1
6984,102,46.66,0,0
25407,34,207.9,0,1
35603,166,105.28,1,1
2502,10,95.0,0,0
13639,7,65.0,0,0
20807,36,117.9,0,0
2046,177,82.96,1,1
22328,191,71.1,1,1
11036,27,177.0,0,0
21365,41,118.0,0,0
7035,7,56.0,0,0
14025,4,94.0,0,0
10595,77,168.3,0,0
2659,58,73.95,0,1
2544,54,47.43,0,1
4296,4,91.0,0,0
25762,56,120.0,0,0
11536,71,120.0,0,0
16353,1,68.76,0,0
14342,57,90.67,0,0
26831,200,76.5,1,0
10137,3,89.0,0,0
16560,1,127.0,0,0
31653,255,122.83,1,1
22280,317,120.0,1,1
26203,25,129.0,0,0
19880,200,115.6,1,0
17868,1,92.0,0,0
23167,50,85.5,0,0
27354,21,85.0,0,1
26570,183,103.5,1,1
4031,74,109.0,0,0
21668,93,80.75,0,0
30399,185,103.5,1,0
33429,118,121.55,0,0
27135,221,94.5,1,0
2316,48,154.98,0,0
2086,143,112.45,0,0
25004,5,90.0,0,0
29201,122,198.9,0,0
34389,87,94.25,0,0
20135,37,105.0,0,0
17790,18,139.0,0,0
3923,58,90.95,0,0
14431,230,137.0,1,1
29703,39,109.0,0,0
35519,1,85.0,0,0
21849,79,52.85,0,0
19137,117,146.7,0,1
32316,3,46.54,0,0
3931,15,221.0,0,1
13418,159,70.0,0,0
28236,250,100.3,1,1
23647,37,94.5,0,0
35114,52,117.9,0,1
30118,73,67.83,0,0
32336,16,70.41,0,0
24477,120,99.45,0,1
35394,5,90.0,0,0
3825,78,105.3,0,1
16018,134,146.7,0,1
24995,304,89.0,1,1
35103,5,84.96,0,0
16111,4,120.0,0,0
13851,0,109.0,0,0
1788,58,90.9,0,1
9987,49,93.15,0,1
32065,11,140.0,0,1
20735,30,83.8,0,0
276,239,90.6,1,1
21103,264,95.4,1,1
26864,3,0.0,0,0
3749,15,0.0,0,0
6755,8,111.35,0,0
16676,8,56.0,0,0
4693,8,159.5,0,0
747,21,68.0,0,0
29515,6,95.0,0,0
10123,280,110.0,1,1
32874,274,115.2,1,1
22896,65,118.8,0,0
17683,50,68.0,0,0
12901,1,65.0,0,0
11894,42,80.3,0,0
23948,103,80.0,0,0
18752,79,92.65,0,0
4143,72,126.64,0,1
16832,305,89.0,1,1
5318,1,85.0,0,0
10967,113,137.21,0,0
32734,92,90.0,0,0
12795,30,126.9,0,0
5496,1,85.5,0,0
6819,19,96.0,0,0
29384,81,65.0,0,1
34920,0,114.0,0,0
30869,102,101.5,0,1
7180,96,119.85,0,1
10561,282,76.67,1,0
32625,14,80.0,0,0
10683,58,102.6,0,0
33730,48,85.5,0,0
16093,4,76.0,0,0
8906,72,115.5,0,1
19866,39,101.5,0,0
2872,66,152.15,0,0
7344,214,100.51,1,1
22363,162,130.05,1,1
17208,46,138.6,0,0
24792,61,149.4,0,0
29987,193,100.8,1,1
10570,6,62.0,0,0
35689,150,71.0,0,0
22374,0,98.0,0,0
16328,28,166.67,0,1
25179,7,153.0,0,0
24829,25,108.0,0,0
29695,0,67.0,0,0
19920,22,114.0,0,0
23246,99,103.5,0,0
33149,12,100.0,0,0
30481,23,159.0,0,1
5369,3,67.0,0,0
24390,28,141.67,0,0
16278,32,73.0,0,0
17589,170,90.95,1,1
32019,17,65.0,0,0
538,35,71.1,0,1
3874,116,104.4,0,0
35176,2,109.0,0,0
6094,317,120.0,1,1
24331,108,75.76,0,0
22708,10,117.67,0,0
5684,44,117.9,0,0
18626,189,109.8,1,1
9375,80,60.0,0,0
32023,322,52.0,1,0
4550,65,82.45,0,0
9028,32,85.0,0,0
25324,202,128.7,1,1
2496,152,91.93,0,1
112,122,116.1,0,0
26848,9,97.0,0,0
9948,18,166.0,0,1
31184,9,0.0,0,0
15189,66,72.25,0,0
33424,30,102.0,0,0
2357,5,110.71,0,0
733,47,119.52,0,0
28793,289,67.0,1,0
6890,71,120.0,0,0
3893,192,95.0,1,0
716,37,78.5,0,0
14117,40,118.0,0,0
4511,2,75.0,0,0
1921,63,58.0,0,0
6389,2,0.0,0,0
28376,77,88.83,0,1
1173,112,120.0,0,1
33847,30,140.0,0,0
20486,27,110.0,0,0
16432,22,152.6,0,0
30444,10,148.0,0,1
34252,33,98.1,0,1
10660,70,100.0,0,0
7794,110,70.0,0,0
29332,279,110.0,1,1
23800,82,185.03,0,0
20263,45,107.1,0,0
31044,17,87.0,0,0
18201,79,187.85,0,1
27611,1,119.0,0,0
15013,100,108.0,0,1
15168,33,65.0,0,0
1189,102,101.5,0,1
7833,43,104.4,0,1
12087,26,110.0,0,0
35251,6,80.2,0,0
22893,115,72.25,0,0
25647,107,152.1,0,1
29044,308,52.0,1,1
21383,16,165.67,0,1
13289,119,83.83,0,0
5093,6,148.5,0,0
23891,32,85.0,0,0
31682,78,117.9,0,1
13937,46,79.2,0,0
4348,221,73.0,1,0
19993,3,37.5,0,0
18158,254,92.28,1,1
7017,55,104.0,0,0
27966,257,80.0,1,0
28064,0,109.0,0,0
31669,4,40.0,0,0
4870,175,85.5,1,0
20489,10,110.0,0,1
19594,209,90.95,1,1
36099,2,80.0,0,0
21388,95,89.25,0,0
35011,52,108.0,0,0
7700,236,6.0,1,0
32409,10,79.75,0,0
20756,0,102.4,0,0
24536,93,125.33,0,1
2605,89,90.95,0,0
13762,3,65.0,0,0
32042,43,152.05,0,0
15947,91,127.5,0,0
22505,34,111.6,0,0
4518,44,75.43,0,1
13592,141,85.5,0,0
21319,44,95.0,0,0
15010,105,123.25,0,1
28901,18,93.0,0,0
15221,0,150.0,0,0
8585,219,76.67,1,0
21314,3,119.0,0,0
28629,5,64.4,0,0
35943,44,135.4,0,1
20642,13,54.75,0,0
1273,208,80.75,1,1
26611,43,152.1,0,0
13552,74,132.3,0,1
21145,52,72.0,0,0
20829,3,81.0,0,0
28129,40,149.4,0,0
1562,125,132.3,0,0
17007,13,93.17,0,0
33919,122,67.0,0,0
28677,56,120.0,0,0
34376,0,81.6,0,0
11399,5,84.33,0,0
19103,52,108.0,0,1
23837,58,81.0,0,0
14562,5,77.0,0,0
28182,0,106.65,0,0
34382,277,80.0,1,1
2064,257,101.5,1,1
33266,59,67.5,0,1
17489,195,147.0,1,1
9180,111,168.3,0,0
15368,0,79.0,0,0
8189,268,105.0,1,1
20893,15,80.0,0,0
31517,8,151.0,0,1
9944,24,65.0,0,0
4601,33,62.2,0,0
30626,210,86.0,1,1
11455,54,102.0,0,0
34030,1,135.75,0,0
1965,62,140.4,0,1
15203,145,142.2,1,0
31912,36,85.0,0,0
819,1,40.0,0,0
7183,82,99.45,0,1
32451,6,100.63,0,0
30686,121,139.5,0,0
19234,159,146.2,1,0
20066,115,151.2,0,1
30233,0,81.0,0,0
28667,59,67.91,0,1
624,29,85.0,0,0
1210,290,72.0,1,1
16875,19,90.0,0,0
1595,6,85.0,0,0
21691,3,134.0,0,0
33804,28,87.0,0,0
3778,273,109.0,1,1
32444,0,168.0,0,0
1629,263,110.0,1,1
29896,1,109.0,0,0
22240,9,140.0,0,0
12634,102,150.15,0,0
798,200,105.4,1,1
12574,5,127.0,0,0
2761,59,75.0,0,0
18442,90,76.5,0,0
27984,50,99.45,0,1
11779,145,65.0,0,0
13889,12,93.0,0,0
27746,69,120.0,0,1
34025,207,90.95,1,0
12628,39,109.0,0,0
30614,308,78.3,1,1
8930,61,99.66,0,0
18561,168,85.0,1,1
34355,165,177.3,1,1
15209,130,139.5,0,0
36238,117,161.1,0,1
26328,148,105.3,0,0
2398,6,121.0,0,0
35024,273,109.0,1,1
34413,163,187.28,1,1
24022,93,115.0,0,1
26006,74,87.0,0,0
20047,2,90.0,0,0
35629,1,128.0,0,0
10418,71,120.0,0,0
6150,41,105.3,0,0
20015,12,90.0,0,0
15011,82,90.95,0,0
33830,61,116.1,0,1
15080,52,60.0,0,0
3150,226,70.0,1,0
5985,58,159.3,0,0
27509,71,79.2,0,0
32813,57,90.67,0,0
22623,0,90.0,0,0
23860,56,120.0,0,0
23050,1,90.0,0,0
34465,13,186.0,0,0
30766,183,187.5,1,1
25176,102,109.0,0,0
3075,85,125.0,0,0
25267,158,82.88,0,0
34029,78,142.2,0,0
19267,0,89.0,0,0
29563,102,109.0,0,0
10504,25,160.0,0,0
6856,292,115.0,1,1
12647,1,111.0,0,0
13559,49,60.0,0,0
13323,102,101.5,0,1
5358,123,126.86,0,1
3643,105,114.3,0,0
33171,147,126.9,1,0
13873,100,108.0,0,1
33035,131,92.25,0,1
4962,106,72.25,0,1
36131,81,96.3,0,1
4698,40,100.16,0,0
24842,115,76.0,0,0
5613,65,80.1,0,0
9228,52,140.4,0,1
33643,265,115.0,1,1
31943,34,117.0,0,0
21203,14,109.55,0,0
28703,1,104.0,0,0
2913,89,96.0,0,0
17946,37,105.0,0,0
34126,29,86.0,0,0
33796,26,169.0,0,0
12651,50,52.0,0,0
679,56,185.0,0,0
12146,96,190.8,0,0
3508,186,96.3,1,1
22147,9,75.0,0,0
18928,64,130.0,0,0
22668,1,109.25,0,0
450,24,107.1,0,1
838,57,112.2,0,1
29526,361,91.0,1,1
32965,12,60.0,0,0
33781,57,146.96,0,0
16938,71,124.44,0,0
19619,63,109.0,0,0
18938,25,95.0,0,0
12025,113,90.0,0,1
27557,210,86.0,1,1
35258,127,139.5,0,0
21386,5,185.33,0,0
30562,110,94.5,0,1
13203,25,146.2,0,0
7786,17,95.0,0,0
17834,39,101.5,0,0
34698,49,67.32,0,0
35710,88,75.0,0,0
12122,40,60.0,0,0
8310,179,98.25,1,1
33250,222,118.0,1,1
20767,19,126.0,0,0
26068,69,95.2,0,0
33715,29,84.55,0,1
14519,17,72.4,0,0
28095,39,101.5,0,0
2217,17,149.0,0,0
34225,74,109.0,0,0
3676,29,66.18,0,0
32120,280,110.0,1,1
7815,143,106.0,0,0
7979,208,72.25,1,1
5014,82,80.39,0,0
19514,15,81.0,0,0
2227,170,78.0,1,0
33169,35,97.0,0,0
7738,2,153.62,0,0
19645,252,106.3,1,1
2236,3,140.0,0,0
1297,56,120.0,0,0
3602,256,133.11,1,1
19515,99,73.95,0,1
11427,89,75.0,0,0
6993,17,102.15,0,1
29613,89,79.2,0,0
25611,79,70.0,0,0
26486,90,112.88,0,0
9568,62,71.4,0,0
27299,192,121.5,1,1
24624,187,108.9,1,0
2818,377,115.0,1,1
28804,86,81.86,0,0
22916,44,76.5,0,0
4924,2,136.0,0,0
8709,0,138.0,0,0
15365,142,187.0,0,1
32799,6,0.0,0,0
18980,219,108.0,1,1
34005,37,71.1,0,0
9991,192,102.0,1,1
25268,103,115.0,0,1
1644,207,63.75,1,0
8814,305,89.0,1,1
23939,33,51.97,0,1
22243,38,159.6,0,0
2737,9,120.0,0,0
5264,6,114.5,0,0
12692,29,59.29,0,0
7329,213,102.85,1,1
5421,61,159.3,0,0
27690,74,75.0,0,0
17495,60,60.0,0,0
28330,161,108.8,1,1
14797,0,136.0,0,0
17399,19,170.33,0,0
16840,320,115.0,1,1
21311,31,157.5,0,0
22208,17,102.33,0,1
16719,18,148.5,0,1
33737,159,146.7,1,1
4156,48,85.5,0,0
22794,75,80.0,0,1
3164,94,96.3,0,1
15546,4,104.0,0,0
12050,204,76.5,1,0
20160,151,71.0,0,0
18778,99,65.0,0,1
32791,54,78.77,0,0
5947,130,96.3,0,0
12138,180,120.0,1,1
36140,50,99.9,0,0
28259,120,79.05,0,1
1375,12,85.0,0,0
18061,0,0.0,0,0
26229,211,100.0,1,1
35015,99,135.9,0,1
3816,55,104.0,0,0
3228,185,79.2,1,1
30858,7,75.2,0,0
4992,53,126.9,0,1
7306,120,126.9,0,1
19803,7,80.0,0,0
11829,14,89.0,0,0
11110,181,76.5,1,0
27491,30,135.9,0,1
24989,109,77.03,0,0
31231,3,65.0,0,0
28475,80,76.5,0,1
24052,26,99.17,0,0
6669,16,154.4,0,1
28315,386,115.0,1,1
2293,0,114.0,0,0
17220,304,89.0,1,1
28373,3,135.8,0,0
16804,27,75.0,0,1
6598,10,85.0,0,0
25222,14,79.25,0,0
18337,131,94.5,0,1
9938,121,90.0,0,1
26417,4,87.63,0,0
15837,119,114.3,0,0
18161,0,147.0,0,0
33745,237,93.03,1,1
21761,161,130.0,1,1
27732,18,87.0,0,0
10751,65,123.93,0,1
25146,38,77.86,0,0
11924,32,99.0,0,0
14084,181,120.0,1,1
1583,2,75.0,0,0
30992,16,95.0,0,0
26555,110,84.6,0,0
5153,27,129.0,0,1
22806,7,151.19,0,0
14309,9,88.27,0,0
27854,39,109.0,0,0
9694,39,101.5,0,0
27538,83,210.6,0,0
32168,12,171.0,0,1
24350,2,77.25,0,0
3948,346,115.0,1,1
13281,92,96.3,0,1
16378,101,80.0,0,1
32953,122,68.0,0,0
886,32,105.0,0,0
13392,64,130.0,0,0
23574,150,41.43,0,0
4969,0,0.0,0,0
8847,7,0.0,0,0
28086,28,119.0,0,1
23610,20,139.0,0,0
26085,151,59.5,0,0
29559,1,88.0,0,0
20308,0,65.0,0,0
6605,165,94.5,1,1
5401,271,71.64,1,0
2162,105,119.85,0,1
16019,87,96.3,0,1
30284,14,142.64,0,0
28601,257,101.5,1,1
5765,56,162.9,0,1
8109,70,150.3,0,1
28030,11,78.94,0,0
20165,60,145.8,0,1
18176,23,130.0,0,0
21160,3,126.0,0,0
6935,30,109.1,0,0
10933,29,102.0,0,0
33820,95,140.4,0,0
11166,252,67.5,1,1
7419,56,120.0,0,0
26060,20,107.0,0,0
35501,64,143.4,0,1
34924,0,128.0,0,0
31914,53,159.3,0,1
17696,8,82.0,0,0
25814,250,95.0,1,1
6675,68,135.9,0,0
8218,76,87.3,0,0
1511,20,74.8,0,0
4543,105,88.12,0,0
33030,1,65.0,0,0
16794,14,98.0,0,0
1908,50,74.0,0,0
1078,12,122.33,0,1
32103,346,115.0,1,1
744,4,94.5,0,0
8571,268,96.3,1,0
1234,60,156.6,0,0
31041,3,212.29,0,0
2383,1,88.0,0,0
10817,56,82.44,0,0
83,40,98.82,0,0
27392,67,102.6,0,0
35493,140,70.0,0,0
29489,180,108.9,1,1
3888,83,105.3,0,0
24954,68,135.0,0,0
30931,232,109.65,1,1
15562,20,100.1,0,0
22427,0,75.0,0,0
24038,56,78.3,0,0
34239,35,118.8,0,0
31310,245,110.0,1,1
7739,2,87.0,0,0
1678,5,95.0,0,1
23174,0,129.0,0,0
25630,49,71.0,0,0
27305,164,100.0,1,0
30913,13,85.0,0,0
12923,214,103.5,1,1
24649,132,162.0,0,0
2379,213,109.66,1,1
31609,81,65.0,0,0
33396,3,79.0,0,0
26583,204,100.0,1,1
27307,192,95.0,1,0
29644,43,74.8,0,1
17343,59,113.41,0,0
33662,320,90.0,1,1
33526,215,100.8,1,1
8609,39,126.9,0,1
11820,22,102.88,0,0
24981,48,87.3,0,0
29729,61,91.0,0,0
29252,14,100.0,0,0
30471,12,130.22,0,1
1128,161,130.0,1,1
24372,3,96.8,0,0
14970,117,99.45,0,1
35887,130,100.8,0,0
17363,43,194.3,0,0
17717,206,105.3,1,1
8588,83,48.33,0,0
21642,32,73.0,0,0
17271,88,56.1,0,0
3359,0,89.0,0,0
32550,133,105.3,0,0
15461,60,65.0,0,0
14463,187,86.5,1,1
26371,27,108.0,0,0
34561,124,94.5,0,1
32090,234,105.04,1,1
18901,18,100.0,0,0
9535,301,52.0,1,1
8654,39,161.1,0,0
32549,2,99.14,0,0
26079,116,72.0,0,1
24214,55,79.0,0,0
2258,40,85.0,0,0
22499,268,78.0,1,1
28059,29,98.0,0,1
32501,99,166.4,0,1
16399,29,73.08,0,1
8288,207,161.67,1,0
23743,153,116.1,1,1
34349,38,81.0,0,0
17855,65,100.0,0,0
24845,111,117.11,0,0
15831,53,88.0,0,0
